編號,客家語,客語標音,華語詞義,例句,翻譯,備註,詞性1,詞性2,分類
17-19,打爽,daˊ songˊ ,可惜；浪費,"東西放到壞忒去，還打爽。
係無愛食就莫拿，打爽人東西。","東西放到壞掉，真是浪費。
如果不吃就不要拿，浪費別人的東西。",,形容詞,,17職業與經濟
17-20,擔保,damˋ boˊ ,擔保,佢信用恁差，麼人敢摎佢擔保？,他信用這麼差，誰敢為他擔保？,,動詞,,17職業與經濟
17-21,店員,diamˇ  rhan,店員,店員服務當好。,店員服務很好。,,名詞,,17職業與經濟
17-22,店頭,diamˇ teu,商店,該間新開个店頭生理毋會㜮。,那間新開的商店生意不錯。,,名詞,,17職業與經濟
17-23,貯金,duˇ gimˋ ,存款,去郵局貯金。,去郵局存錢。,,動詞,,17職業與經濟
17-24,賭徼（賭博）,duˊ giauˊ (duˊ bog),賭博,歸日賭徼，家產輸淨淨。,整天賭博，家產輸光光。,,動詞,,17職業與經濟
17-25,躉,dunˊ ,積聚、儲存,躉貨。,囤貨。,,動詞,,17職業與經濟
17-26,發財,fad coi,發財,"恭喜發財
這下在哪發財？","恭喜發財
現在在哪裡工作？",,形容詞,,17職業與經濟
17-27,會計,fui+ gieˇ ,會計,佢在學校做會計。,他在學校當會計。,,名詞,,17職業與經濟
17-28,費用,fuiˇ rhung+,費用,想出國學習，毋過費用已多。,想出國學習，可是費用很多。,,名詞,,17職業與經濟
17-29,匯款,fuiˇ kuanˊ ,匯款,匯款五萬个銀,匯款五萬元,,動詞,,17職業與經濟
17-30,貨幣,foˇ biˇ ,貨幣,逐國用个貨幣無共樣。,每個國家用的貨幣不一樣。,,名詞,,17職業與經濟
17-31,服務生,fugˋ muˇ /vuˇ senˋ ,服務員、服務生,服務生會摎人客點菜。,服務生會幫客人點菜。,,名詞,,17職業與經濟
17-32,好價,hoˊ gaˇ ,價錢不錯,這駁仔青菜當好價。,這陣子蔬菜價錢很不錯。,,形容詞,,17職業與經濟
17-33,價數,gaˇ siiˇ ,價格,價數忒高，東西嗄賣毋出。,價格太高，結果東西賣不出去。,,名詞,,17職業與經濟
17-34,加班,gaˋ banˋ ,加班,暗晡夜愛加班,今晚要加班,,動詞,,17職業與經濟
17-35,記數,giˇ siiˇ ,記帳,愛有記數个習慣，正知錢使哪去。,要有記帳的習慣，才知道錢用到哪去。,,動詞,,17職業與經濟
17-36,機器,giˋ hiˇ ,機器,機器人,機器人,,名詞,,17職業與經濟
17-37,基金,giˋ gimˋ ,基金,買基金乜係投資,買基金也是投資,,名詞,,17職業與經濟
17-38,撿錢,giamˊ cien,付款；收款,"買東西愛撿錢分人。
屋主等下愛來撿錢。","買東西要付款給人。
屋主等一下要來收款。",,動詞,,17職業與經濟
17-39,計算,gieˇ  sonˇ ,計算,這擺風搓个損失無法度計算。,這次颱風的損失沒辦法計算。,,動詞,,17職業與經濟
17-40,計畫,gieˇ vagˋ ,計畫,"佢計畫明年出國尞。
有麼个計畫?","他計畫明年出國玩。
有什麼計畫？",,動詞,名詞,17職業與經濟
17-41,街路頭,gaiˋ lu+ teu,街上,今晡日𠊎在街路頭堵着佢。,今天我在街上遇到他。,,名詞,,17職業與經濟
17-42,結算,gied sonˇ ,結算,錢月底正結算，到時正匯分你。,錢月底才結算，到時候再匯給你。,,動詞,,17職業與經濟
17-43,金店（金仔店）,gimˋ diamˇ (gimˋ er diamˇ ),銀樓,上禮拜這金店分賊仔偷。,上禮拜這間銀樓被小偷入侵。,,名詞,,17職業與經濟
17-44,警察,ginˇ cad,警察,警察會捉賊仔。,警察會捉小偷。,,名詞,,17職業與經濟
17-45,警衛,ginˊ vui+,警衛,警衛愛維護安全。,警衛要維護安全。,,名詞,,17職業與經濟
17-46,經費,ginˋ fuiˇ ,經費,活動經費毋罅，愛仰結煞?,活動經費不夠，要怎麼辦？,,名詞,,17職業與經濟
17-47,經濟,ginˋ ziˇ ,經濟,經濟發達,經濟發達,,名詞,,17職業與經濟
17-48,經理,ginˋ liˋ ,經理,佢在這隻部門做經理。,他在這個部門擔任經理。,,名詞,,17職業與經濟
17-49,歌星,goˋ siangˋ ,歌星,這歌星頭擺當有名。,這歌星以前很有名。,,名詞,,17職業與經濟
17-50,割禾,god vo,割稻子,當晝頭割禾較會熱着。,中午割稻子較容易中暑。,,動詞,,17職業與經濟
17-51,改番薯,goiˊ fanˋ shu,挖或收成甘藷,在菜園改番薯,在菜園挖地瓜,,動詞,,17職業與經濟
17-52,工具,gungˋ ki+,工具,"佢个交通工具係自行車。
整電視愛有專業个工具。","他的交通工具是自行車。
修理電視要有專業的工具。",,名詞,,17職業與經濟
17-53,工錢,gungˋ cien,工資,撿工錢分人,發工資給人,,名詞,,17職業與經濟
17-54,行政,hang zhinˇ ,行政,行政大樓,行政大樓,,名詞,,17職業與經濟
17-55,行船,hang shon,跑船,行船一到最少個半月,跑船一次至少一個半月,,動詞,,17職業與經濟
17-56,起價（漲價）,hiˊ gaˇ (zhongˇ gaˇ ),漲價,油又愛起價咧,油又要漲價了,,動詞,,17職業與經濟
17-57,起工（開工）,hiˊgungˋ(koiˋ gungˋ),開工,年過忒愛起工咧,過完年要開工了,,動詞,,17職業與經濟
17-58,現金,hien+ gimˋ ,現金,堵好無帶着現金，你做得借𠊎無?,剛好沒帶到現金，你可以借我嗎？,,名詞,,17職業與經濟
17-59,號碼,ho+ maˋ ,號碼,佢个電話號碼幾多號?念分𠊎抄一下。,他的電話號碼幾號？念給我抄一下。,,名詞,,17職業與經濟
17-60,好額（有錢、發）,hoˊ  ngiag (rhiuˋ cien、bod),富裕、有錢,好額人,有錢人,,形容詞,,17職業與經濟
17-61,遊客,rhiu hag,遊客,逐年䟓䟓來看燈會个遊客當多。,每年特地來看燈會的遊客很多。,,名詞,,17職業與經濟
17-62,運轉手,rhun+ zhonˊ shiuˊ ,司機,運轉手駛車以前，做毋得食酒。,司機開車以前，不可以喝酒。,,名詞,,17職業與經濟
17-63,進口,zinˇ kieuˊ ,進口,這糖仔係進口个，當貴食。,這糖果是進口的，很貴。,,動詞,,17職業與經濟
17-64,獎金,ziongˊ gimˋ ,獎金,年終獎金,年終獎金,,名詞,,17職業與經濟
17-65,看板（招牌）,kanˊ bangˋ (zhauˋ pai),招牌,風搓摎看板吹到街尾。,颱風把招牌吹到街尾。,,名詞,,17職業與經濟
17-66,欠數,kiamˇ siiˇ ,欠帳,欠數毋好欠過年。,欠帳不要欠過年。,,動詞,,17職業與經濟
17-67,犁田,lai tien,用犁或耕耘機等農具將土翻鬆,頭擺人駛牛來犁田。,以前人們駕牛將土翻鬆。,,動詞,,17職業與經濟
17-68,零錢（零星錢）,lang cien(lang sangˋ cien),零錢,去摎頭家換兜零錢。,去和老闆換一些零錢。,,名詞,,17職業與經濟
17-69,利子（利息）,li+ ziiˊ(li+ sid) ,利息,這恁久錢貯銀行，利子無高。,最近錢存在銀行，利息不高。,,名詞,,17職業與經濟
17-70,旅客,liˋ hag,旅客,來臺灣尞个旅客當多。,來臺灣玩的旅客很多。,,名詞,,17職業與經濟
17-71,禮券,liˋ kienˊ ,禮券,這禮券正值兩百個銀。,這禮券才值兩百元。,,名詞,,17職業與經濟
17-72,了忒,liauˊ ted,虧本,阿爸做生理了忒，屋下變當苦。,爸爸做生意虧本，家裡變得很窮苦。,,動詞,,17職業與經濟
17-73,律師,ludˋ siiˋ ,律師,畢業後𠊎打算做律師。,畢業後我打算當律師。,,名詞,,17職業與經濟
17-74,落價,logˋ gaˇ ,降價；跌價,高麗菜大出嗄落價。,高麗菜盛產反而跌價。,,動詞,,17職業與經濟
17-75,買賣,maiˋ mai+,買賣,這買賣算毋和，應該會了錢。,這買賣不划算，應該會虧錢。,,名詞,,17職業與經濟
17-76,明星, miang siangˋ ,明星,做明星無恁該,當明星沒那麼容易,,名詞,,17職業與經濟
17-77,免費,mienˋ fuiˇ ,免費,這擺做得免費參觀。,現在可以免費參觀。,,形容詞,,17職業與經濟
17-78,無採,mo caiˊ ,白費,無採佢頭擺對你恁好，你仰顛倒恩將仇報。,白費他以前對你那麼好，你怎麼反而恩將仇報。,,形容詞,,17職業與經濟
17-79,無頭路,mo teu lu+,失業、沒工作,佢這下無頭路，在屋下尞等。,他現在失業，在家裡閒著。,,動詞,,17職業與經濟
17-80,納稅,nabˋ  shoiˇ ,繳稅,五月愛納稅,五月要繳稅,,動詞,,17職業與經濟
17-81,漁民,ng min,漁民,漁民靠天食飯,漁民靠天吃飯,,名詞,,17職業與經濟
17-82,議員,ngiˋ  rhan,議員,議員係用選个。,議員是用選的。,,名詞,,17職業與經濟
17-83,業務,ngiabˋ  vuˇ /muˇ ,業務,這業務係佢負責个。,這業務是他負責的。,,名詞,,17職業與經濟
17-84,銀角仔,ngiun gog er,硬幣,銀角仔跌歸地泥無人拈,硬幣掉整地沒有人撿,,名詞,,17職業與經濟
17-85,農民,nung min,農民,頭擺農民用禾鐮割禾。,以前農民用鐮刀割稻。,,名詞,,17職業與經濟
17-86,農場,nung chong,農場,農場有畜牛,農場有養牛,,名詞,,17職業與經濟
17-87,農業,nung ngiabˋ ,農業,臺灣頭擺係農業社會。,臺灣以前是農業社會。,,名詞,,17職業與經濟
17-88,罷工,pa+ gungˋ,罷工,上隻月該公司个工人罷工,上個月那間公司的工人罷工,,名詞,,17職業與經濟
17-89,派,paiˇ ,派遣,公司派佢出差,公司派他出差,,動詞,,17職業與經濟
17-90,牌,pai ,執照；品牌,"鑲牙齒愛尋有牌个醫生較保險。
佢著个衫係有牌个。","鑲牙要找有執照的醫生比較保險。
他穿的衣服是有品牌的。",,名詞,,17職業與經濟
17-91,辦公,pan+ gungˋ ,辦公,佢在這間大樓肚辦公。,他在這間大樓裡辦公。,,動詞,,17職業與經濟
17-92,辦理,pan+ liˋ ,辦理,這活動五月正開始辦理。,這活動五月才開始辦理。,,動詞,,17職業與經濟
17-93,賠,poi,虧本；補償損失,"你摎玻璃打爛忒，當然愛監你賠。
整車仔愛五十萬，這下愛仰般賠還人？","你把玻璃打破，當然要你賠償。
修理車子要五十萬，這下子要怎麼賠償給人？",,動詞,,17職業與經濟
17-94,蝕本,shadˋ bunˊ ,虧本,蝕本生理無人做,虧本生意沒人做,,動詞,,17職業與經濟
17-95,設計,shad gieˇ ,設計；算計,"屋愛起到好，斯愛使錢喊人設計。
分人設計","房子要蓋得好，就要花錢請人設計。
遭人算計",,動詞,名詞,17職業與經濟
17-96,產品,sanˊ pinˊ ,產品,電子產品,電子產品,,名詞,,17職業與經濟
17-97,產婆,sanˊ po,助產士,產婆會接生,助產士會接生,,名詞,,17職業與經濟
17-98,事頭,she+ teu,工作,事頭恁多做毋去。,工作這麼多做不完。,,名詞,,17職業與經濟
17-99,生理人,senˋ liˋ ngin,商人,生理人愛有良心。,商人要有良心。,,名詞,,17職業與經濟
17-100,銷路,siauˋ lu+,銷路,這產品銷路好。,這產品銷路好。,,名詞,,17職業與經濟
17-101,事業,sii+ ngiabˋ ,事業,事業做當大,事業做很大,,名詞,,17職業與經濟
17-102,使錢（開錢）,siiˊ cien(koiˋ cien),花錢,錢當難賺，毋好緊儘採使錢。,錢很難賺，不要一直隨便花錢。,,動詞,,17職業與經濟
17-103,食月給,shidˋ ngiedˋ gib,領月薪,佢兜一屋人靠厥爸食月給過日仔。,他們一家人靠他的爸爸領月薪過日子。,,動詞,,17職業與經濟
17-104,成本（本）,shin  bunˊ (bunˊ ),成本,這東西貴係因為成本已高,這東西貴是因為成本很高,,名詞,,17職業與經濟
17-105,乘,shin,乘法,三乘六等於十八。,三乘六等於十八。,,動詞,,17職業與經濟
17-106,算數,sonˇ siiˇ ,算帳,到月底正共下算數,到月底再一起結算帳務,,動詞,,17職業與經濟
17-107,商品,shongˋ pinˊ ,商品,店肚个商品儘採看,店裡的商品隨意看,,名詞,,17職業與經濟
17-108,商店,shongˋ diamˇ ,商店,轉角有一間便利商店。,轉角有一間便利商店。,,名詞,,17職業與經濟
17-109,商業,shongˋ ngiabˋ ,商業,商業發達,商業發達,,名詞,,17職業與經濟
17-110,手續,shiuˊ siugˋ ,手續,過戶手續辦好吂？,過戶手續辦好了嗎？,,名詞,,17職業與經濟
17-111,手頭,shiuˊ teu,手邊；個人經濟狀況；手氣,"手頭這本書做得借你。
這隻月手頭當緪。
手頭恁順，逐滿都贏。","手邊這本書可以借你。
這個月手頭很緊。
手氣那麼好，每次都贏。",,名詞,,17職業與經濟
17-112,收數,shiuˋ siiˇ ,收帳,頭家來尋你收數。,老闆來找你收帳。,,動詞,,17職業與經濟
17-113,收成,shiuˋ shin,收穫,今年收成罔罔仔。,今年收穫還不錯。,,名詞,,17職業與經濟
17-114,收入,shiuˋ ngibˋ ,收入,厥收入已高，所以盡好過日。,他的收入很高，所以日子過得不錯。,,名詞,,17職業與經濟
17-115,水準,shuiˊ zhunˊ ,水準,該鱸鰻講話當無水準。,那個流氓講話很沒水準。,,名詞,,17職業與經濟
17-116,貯金（存錢）,duˇ gimˋ (sun cien),存錢,平常時愛有貯金个好習慣,平時要有存錢的好習慣。,,動詞,,17職業與經濟
17-117,送信仔个,sungˇ  sinˇ er gaiˇ ,郵差,送信仔个逐日就會來。,郵差每天都會來。,,名詞,,17職業與經濟
17-118,鬆（鬆容）,sungˋ (sungˋ rhung),富有、寬裕,手頭已鬆,手頭很寬裕,,形容詞,,17職業與經濟
17-119,大出,tai+ chud,盛產,今年个柑仔大出，價數也已好。,今年的橘子盛產，價格也不錯。,,動詞,,17職業與經濟
17-120,投資,teu ziiˋ ,投資,阿舅愛投資股票。,舅舅要投資股票。,,動詞,,17職業與經濟
17-121,墊錢,tien+/tiab cien,代墊；賠本,"老弟無帶錢，𠊎先摎佢墊錢買下來
恁靚个貨，會墊錢乜愛買。","弟弟沒帶錢，我先替他墊錢買下來
那麼好的貨品，會賠本也要買。",,動詞,,17職業與經濟
17-122,定（注文）, tin+(zhuˇ vun),預訂、預購,雞仔先定兩隻起來,先預訂兩隻雞,,動詞,,17職業與經濟
17-123,導演,to+ rhanˋ ,導演,這導演拍當多電影。,這導演拍了很多電影。,,名詞,,17職業與經濟
17-124,貸款,toi+ kuanˊ ,貸款,阿哥摎銀行貸款買屋。,哥哥向銀行貸款買房子。,,名詞,動詞,17職業與經濟
17-125,退休,tuiˇ  hiuˋ ,退休,佢退休好多年咧。,他退休好多年了。,,動詞,,17職業與經濟
17-126,推銷,tuiˋ siauˋ ,推銷,毋好緊摎人推銷產品。,不要一直向人推銷產品。,,動詞,,17職業與經濟
17-127,統計,tungˊ gieˇ ,統計,佢係學統計个。,他是學統計的。,,名詞,,17職業與經濟
17-128,同事,tung sii+,同事,佢个同事全係細妹仔。,他的同事全是女生。,,名詞,,17職業與經濟
17-129,委秧仔,ve+ rhongˋ  er,播種,耕種人愛自家委秧仔。,農夫要自己播種。,,動詞,,17職業與經濟
17-130,委員,vuiˋ rhan,委員,佢係這隻委員會个委員。,他是這個委員會的委員。,,名詞,,17職業與經濟
17-131,屋主,vug zhuˊ ,屋主；房東,屋主逐個月初會來收屋稅。,房東每個月初會來收房租。,,名詞,,17職業與經濟
17-132,屋稅,vug shoiˇ ,房租,逐隻月愛納屋稅。,每個月要繳房租。,,名詞,,17職業與經濟
17-133,文件,vun kien+,文件,這文件搭你拿分佢。,這文件托你拿給他。,,名詞,,17職業與經濟
17-134,信用,sinˇ rhung+,信用,佢做人盡無信用。,他做人很沒信用。,,名詞,,17職業與經濟
17-135,找錢,zauˊ cien,找錢,頭家頭先找錢分人找毋著咧！,老闆剛剛找錢給人找錯了！,,動詞,,17職業與經濟
17-136,紙票,zhiˊ piauˇ ,鈔票,兩百個銀个紙票較少看着。,兩百元的鈔票比較少見。,,名詞,,17職業與經濟
17-137,支票,giˋ piauˇ ,支票,開支票,開支票,,名詞,,17職業與經濟
17-138,資本,ziiˋ bunˊ ,資本,無資本，愛仰般做生理?,沒有資本，要怎麼做生意？,,名詞,,17職業與經濟
17-139,支出,giˋ chud,支出,過節个時節支出較多。,過節的時候支出較多。,,名詞,,17職業與經濟
17-140,資金,ziiˋ gimˋ ,資金,公司个資金係摎人借个。,公司的資金是向別人借的。,,名詞,,17職業與經濟
17-141,職員,zhid rhan,職員,阿哥在學校做職員。,哥哥在學校當職員。,,名詞,,17職業與經濟
17-142,做事衫,zoˇ she+ samˋ ,工作服,做事衫看起來舊舊,工作服看起來舊舊的,,名詞,,17職業與經濟
17-143,做戲个,zoˇ hiˇ gaiˇ ,演員,做戲个已慶，弄到人又噭又笑。,演員很厲害，逗得人又哭又笑。,,名詞,,17職業與經濟
17-144,主管,zhuˊ gonˊ ,主管,公司主管,公司主管,,名詞,,17職業與經濟
17-145,租,zuˋ ,租借,摎屋租分人,把房子租給別人,,名詞,動詞,17職業與經濟
17-146,豬販仔,zhuˋ fanˇ er,豬販,豬販仔尞拜一,豬販星期一休假,,名詞,,17職業與經濟
17-147,稅屋（租屋）,shoiˇ vug（zuˋ vug）,租屋,稅屋戴,租房子住,,動詞,,17職業與經濟
17-148,豬砧,zhuˋ diamˋ ,豬肉攤,這豬砧賣个豬肉盡萋。,這個豬肉攤賣的豬肉很新鮮。,,名詞,,17職業與經濟
17-149,值,dadˋ ,值得,"毋值
當值","不值得
很值得",,形容詞,,17職業與經濟
17-150,值得,dadˋ ded ,值得,這幅圖值得幾多錢？,這幅畫值多少錢？,,形容詞,,17職業與經濟
17-151,物價,vudˋ gaˇ ,物價,物價緊起，薪水共樣恁少。,物價一直漲，薪水一樣那麼少。,,名詞,,17職業與經濟
18-1,亞軍,aˊ giunˋ ,亞軍,亞軍乜有獎品。,亞軍也有獎品。,,名詞,,18藝文與教育
18-2,班長,banˋ zhongˊ ,班長,新學期愛選班長,新學期要選班長,,名詞,,18藝文與教育
18-3,挷索仔,bangˋ sog er,拔河,挷索仔比賽,拔河比賽,,動詞,名詞,18藝文與教育
18-4,筆試,bid shiˇ ,筆試,這考試个筆試較難。,這考試的筆試比較難。,,名詞,,18藝文與教育
18-5,報名,boˇ miang,報名,認證考試開始報名吂?,認證考試開始報名了嗎？,,動詞,,18藝文與教育
18-6,博士,bog sii+,博士,佢係哲學博士。,他是哲學博士。,,名詞,,18藝文與教育
18-7,博物館,bog vudˋ gonˊ ,博物館,博物館做得看着當多古董。,博物館裡可以看到很多古董。,,名詞,,18藝文與教育
18-8,補考,buˊ kauˊ ,補考,下禮拜一補考,下星期一補考,,動詞,,18藝文與教育
18-9,補習,buˊ sibˋ ,補習,逐禮拜三愛去補習,每星期三要去補習,,動詞,,18藝文與教育
18-10,撐船,cangˇ shon,撐船,這條河壩無橋，愛撐船正過得去。,這條河沒有橋，要撐船才過得去。,,動詞,,18藝文與教育
18-11,測驗,ced ngiam+,測驗,聽力測驗,聽力測驗,,名詞,,18藝文與教育
18-12,詞,cii,詞,歌詞、宋詞,歌詞、宋詞,,名詞,,18藝文與教育
